Date and Time,input_4,in_4_calculated
2020-04-11 14:01:05+02:00,19.085,20.0
2020-04-11 14:04:06+02:00,17.247,20.0
2020-04-11 14:07:07+02:00,17.197,20.0
2020-04-11 14:10:07+02:00,17.184,20.0
2020-04-11 14:13:07+02:00,17.589,20.0
2020-04-11 14:16:07+02:00,19.864,20.0
2020-04-11 14:19:08+02:00,17.536,20.0
2020-04-11 14:22:08+02:00,18.461,20.0
2020-04-11 14:25:08+02:00,18.404,20.0
2020-04-11 14:28:08+02:00,16.692,20.0
2020-04-11 14:31:10+02:00,17.684,20.0
2020-04-11 14:34:11+02:00,18.465,20.0
2020-04-11 14:37:11+02:00,17.819,20.0
2020-04-11 14:40:11+02:00,18.66,20.0
2020-04-11 14:43:11+02:00,19.53,20.0
2020-04-11 14:46:11+02:00,17.459,20.0
2020-04-11 14:49:12+02:00,17.035,20.0
2020-04-11 14:52:12+02:00,18.823,20.0
2020-04-11 14:55:12+02:00,19.372,20.0
2020-04-11 14:58:12+02:00,17.328,20.0
2020-04-11 15:01:12+02:00,18.138,20.0
2020-04-11 15:04:14+02:00,18.129,20.0
2020-04-11 15:07:14+02:00,17.545,20.0
2020-04-11 15:10:14+02:00,19.655,20.0
2020-04-11 15:13:14+02:00,16.586,20.0
2020-04-11 15:16:15+02:00,17.348,20.0
2020-04-11 15:19:16+02:00,18.782,20.0
2020-04-11 15:22:16+02:00,17.783,20.0
2020-04-11 15:25:16+02:00,19.274,20.0
2020-04-11 15:28:16+02:00,17.356,24.0884
2020-04-11 15:31:16+02:00,18.314,24.5441
2020-04-11 15:34:17+02:00,17.155,24.4931
2020-04-11 15:37:17+02:00,19.91,24.1384
2020-04-11 15:40:17+02:00,17.255,24.1809
2020-04-11 15:43:17+02:00,17.12,23.9019
2020-04-11 15:46:17+02:00,18.349,23.8706
2020-04-11 15:49:18+02:00,17.553,24.8944
2020-04-11 15:52:18+02:00,19.381,24.2347
2020-04-11 15:55:18+02:00,18.43,24.0922
2020-04-11 15:58:18+02:00,19.79,23.92
2020-04-11 16:01:19+02:00,17.186,24.8222
2020-04-11 16:04:19+02:00,19.769,24.9819
2020-04-11 16:07:19+02:00,19.636,24.8241
2020-04-11 16:10:19+02:00,18.13,24.0494
2020-04-11 16:13:19+02:00,18.633,24.9231
2020-04-11 16:16:20+02:00,18.08,24.7609
2020-04-11 16:19:20+02:00,18.572,24.5222
2020-04-11 16:22:20+02:00,19.75,24.5138
2020-04-11 16:25:20+02:00,16.05,24.3647
2020-04-11 16:28:20+02:00,19.258,24.7162
2020-04-11 16:31:21+02:00,16.422,24.1887
2020-04-11 16:34:21+02:00,17.162,24.1453
2020-04-11 16:37:21+02:00,17.805,24.9244
2020-04-11 16:40:22+02:00,19.222,24.0847
2020-04-11 16:43:22+02:00,16.938,24.275
2020-04-11 16:46:23+02:00,17.88,23.9331
2020-04-11 16:49:23+02:00,19.85,24.5644
2020-04-11 16:52:23+02:00,17.669,24.0381
2020-04-11 16:55:23+02:00,19.631,24.9022
2020-04-11 16:58:23+02:00,17.427,23.9366
2020-04-11 17:01:24+02:00,17.662,24.9153
2020-04-11 17:04:24+02:00,16.511,24.4147
2020-04-11 17:07:24+02:00,18.115,23.9438
2020-04-11 17:10:24+02:00,18.671,23.8638
2020-04-11 17:13:24+02:00,16.153,24.7941
2020-04-11 17:16:25+02:00,16.962,24.8225
2020-04-11 17:19:25+02:00,18.391,24.2609
2020-04-11 17:22:25+02:00,17.094,23.7981
2020-04-11 17:25:25+02:00,16.85,24.1447
2020-04-11 17:28:25+02:00,18.462,24.6391
2020-04-11 17:31:26+02:00,18.855,23.8909
2020-04-11 17:34:26+02:00,16.206,23.9284
2020-04-11 18:00:15+02:00,16.548,24.7887
2020-04-11 18:03:15+02:00,18.29,24.8366
2020-04-11 18:06:18+02:00,16.573,23.8191
2020-04-11 18:09:18+02:00,19.71,24.9919
2020-04-11 18:12:18+02:00,16.913,23.9019
2020-04-11 18:15:19+02:00,19.049,24.1425
2020-04-11 18:18:19+02:00,19.734,24.0266
2020-04-11 18:21:19+02:00,18.103,24.5353
2020-04-11 18:24:19+02:00,18.595,24.5606
2020-04-11 18:27:23+02:00,18.299,23.9475
2020-04-11 18:30:23+02:00,18.449,24.2172
2020-04-11 18:33:23+02:00,16.433,24.3281
2020-04-11 18:36:24+02:00,16.742,24.1044
2020-04-11 18:39:24+02:00,19.112,24.3131
2020-04-11 18:42:24+02:00,18.073,24.5728
2020-04-11 18:45:24+02:00,18.423,24.7072
2020-04-11 18:48:24+02:00,17.721,24.9641
2020-04-11 18:51:25+02:00,18.088,23.9306
2020-04-11 18:54:25+02:00,18.983,24.1503
2020-04-11 18:57:25+02:00,19.111,24.2597
2020-04-11 19:00:25+02:00,18.302,24.3253
2020-04-11 19:03:26+02:00,19.466,24.5247
2020-04-11 19:06:26+02:00,17.425,24.8678
2020-04-11 19:09:27+02:00,17.966,24.9075
2020-04-11 19:12:27+02:00,18.143,24.5528
2020-04-11 19:15:27+02:00,17.542,24.225
2020-04-11 19:18:28+02:00,18.061,24.7588
2020-04-11 19:21:28+02:00,18.951,24.2172
2020-04-11 19:24:29+02:00,19.93,24.3831
2020-04-11 19:27:29+02:00,18.006,24.6537
2020-04-11 19:30:29+02:00,19.109,23.8506
2020-04-11 19:33:30+02:00,16.14,24.5606
2020-04-11 19:36:31+02:00,16.844,24.6178
2020-04-11 19:39:31+02:00,18.581,24.2275
2020-04-11 19:42:31+02:00,19.675,24.0391
2020-04-11 19:45:31+02:00,17.465,24.0547
2020-04-11 19:48:32+02:00,16.827,24.1178
2020-04-11 19:51:32+02:00,16.701,24.6612
2020-04-11 19:54:32+02:00,19.273,24.4181
2020-04-11 19:57:32+02:00,16.076,24.1
2020-04-11 20:00:32+02:00,17.488,24.2797
2020-04-11 20:03:34+02:00,17.255,24.7569
2020-04-11 20:06:34+02:00,18.908,24.7812
2020-04-11 20:09:34+02:00,16.608,23.8878
2020-04-11 20:12:34+02:00,19.885,24.1747
2020-04-11 20:15:34+02:00,19.013,24.0556
2020-04-11 20:18:36+02:00,17.989,24.4825
2020-04-11 20:21:36+02:00,18.606,24.3013
2020-04-11 20:24:36+02:00,16.316,24.8219
2020-04-11 20:27:36+02:00,16.62,24.9916
2020-04-11 20:30:36+02:00,16.122,23.9837
2020-04-11 20:33:37+02:00,18.491,24.1688
2020-04-11 20:36:39+02:00,16.176,24.0122
2020-04-11 20:39:39+02:00,17.163,24.5941
2020-04-11 20:42:39+02:00,16.239,24.4869
2020-04-11 20:45:39+02:00,18.94,23.7694
2020-04-11 20:48:40+02:00,16.77,24.7337
2020-04-11 20:51:40+02:00,17.818,24.1334
2020-04-11 20:54:40+02:00,19.012,24.775
2020-04-11 20:57:40+02:00,17.28,24.27
2020-04-11 21:00:40+02:00,18.979,24.53
2020-04-11 21:03:41+02:00,16.537,24.9566
2020-04-11 21:06:41+02:00,16.431,24.5041
2020-04-11 21:09:41+02:00,17.506,24.1294
2020-04-11 21:12:41+02:00,19.519,24.4244
2020-04-11 21:15:41+02:00,16.799,24.8097
2020-04-11 21:18:42+02:00,16.055,24.0259
2020-04-11 21:21:42+02:00,18.61,24.0588
2020-04-11 21:24:42+02:00,19.296,24.6931
2020-04-11 21:27:42+02:00,16.459,24.2556
2020-04-11 21:30:43+02:00,16.913,24.1034
2020-04-11 21:33:43+02:00,16.22,24.0234
2020-04-11 21:36:43+02:00,16.439,23.8541
2020-04-11 21:39:43+02:00,19.456,23.9622
2020-04-11 21:42:43+02:00,16.8,24.2412
2020-04-11 21:45:44+02:00,17.306,24.7375
2020-04-11 21:48:44+02:00,16.599,24.8219
2020-04-11 22:08:38+02:00,16.941,24.4575
2020-04-11 22:11:42+02:00,18.085,24.09
2020-04-11 23:02:04+02:00,19.613,24.1609
2020-04-11 23:05:04+02:00,17.905,24.0294
2020-04-11 23:08:06+02:00,19.031,24.3847
2020-04-11 23:11:06+02:00,18.83,24.705
2020-04-11 23:14:06+02:00,17.235,24.5959
2020-04-11 23:17:06+02:00,16.756,24.8647
2020-04-11 23:20:06+02:00,19.549,24.2422
2020-04-11 23:23:07+02:00,17.738,24.7906
2020-04-11 23:26:07+02:00,19.805,24.2559
2020-04-11 23:29:07+02:00,18.161,23.9766
2020-04-11 23:34:47+02:00,16.885,24.4103
2020-04-11 23:37:53+02:00,17.516,24.1172
2020-04-11 23:40:53+02:00,17.606,24.6063
2020-04-11 23:45:42+02:00,19.611,24.9875
2020-04-11 23:57:53+02:00,18.101,24.035
2020-04-12 00:00:54+02:00,17.414,24.9066
2020-04-12 00:03:54+02:00,19.149,24.5456
2020-04-12 00:06:55+02:00,16.355,24.0737
2020-04-12 00:09:55+02:00,16.292,24.8091
2020-04-12 00:12:55+02:00,19.14,24.1291
2020-04-12 00:15:55+02:00,19.4,24.4644
2020-04-12 00:18:55+02:00,18.903,24.1522
2020-04-12 00:21:56+02:00,16.277,24.4097
2020-04-12 00:32:02+02:00,18.538,23.8391
2020-04-12 00:37:43+02:00,17.075,23.9772
2020-04-12 00:40:43+02:00,16.69,24.6441
2020-04-12 00:43:58+02:00,18.862,24.0572
2020-04-12 00:46:58+02:00,17.52,24.7181
2020-04-12 00:50:18+02:00,19.219,24.2284
2020-04-12 00:53:19+02:00,18.12,24.2325
2020-04-12 00:56:19+02:00,19.546,23.9053
2020-04-12 00:59:19+02:00,17.02,24.3288
2020-04-12 01:02:19+02:00,19.52,24.2556
2020-04-12 01:05:29+02:00,17.765,24.7884
2020-04-12 01:08:30+02:00,16.577,23.8659
2020-04-12 01:11:30+02:00,16.222,24.4166
2020-04-12 01:14:30+02:00,18.277,24.1775
2020-04-12 01:17:31+02:00,16.548,23.8194
2020-04-12 01:20:31+02:00,18.933,24.2875
2020-04-12 01:23:32+02:00,19.667,24.1391
2020-04-12 01:26:32+02:00,17.147,24.0819
2020-04-12 01:29:32+02:00,17.53,24.6047
2020-04-12 22:53:04+02:00,17.978,23.9922
2020-04-12 22:56:04+02:00,16.018,24.0987
2020-04-12 22:59:04+02:00,18.212,24.6078
2020-04-12 23:02:04+02:00,17.757,23.9503
2020-04-12 23:05:05+02:00,18.986,24.9522
2020-04-12 23:08:05+02:00,18.987,24.4178
2020-04-12 23:11:05+02:00,18.662,23.7797
2020-04-12 23:14:05+02:00,16.335,23.9041
2020-04-12 23:17:05+02:00,17.056,23.9066
2020-04-12 23:20:06+02:00,16.676,24.7994
2020-04-12 23:23:06+02:00,16.41,24.2638
2020-04-12 23:26:06+02:00,18.071,24.0944
2020-04-12 23:29:06+02:00,18.146,24.06
2020-04-12 23:32:06+02:00,17.053,24.7138
2020-04-12 23:35:07+02:00,17.518,24.6741
2020-04-12 23:38:07+02:00,16.47,24.5
2020-04-12 23:41:07+02:00,18.871,23.7856
2020-04-12 23:44:07+02:00,17.678,23.925
2020-04-12 23:47:07+02:00,18.088,24.0097
2020-04-12 23:50:09+02:00,16.905,24.7825
2020-04-12 23:53:09+02:00,18.051,24.6012
2020-04-12 23:56:09+02:00,18.105,24.8416
2020-04-12 23:59:09+02:00,18.529,24.875
2020-04-13 00:02:09+02:00,16.418,24.8603
2020-04-13 00:05:10+02:00,16.412,24.8353
2020-04-13 00:08:10+02:00,17.186,24.7862
2020-04-13 00:11:10+02:00,18.679,24.5072
2020-04-13 00:14:55+02:00,16.79,24.4134
2020-04-13 00:17:56+02:00,19.284,24.3397
2020-04-13 00:20:56+02:00,17.083,23.7997
2020-04-13 00:23:56+02:00,18.541,24.9822
2020-04-13 00:26:56+02:00,18.378,24.4716
2020-04-13 00:29:56+02:00,17.243,24.145
2020-04-13 00:32:57+02:00,17.379,23.9306
2020-04-13 00:35:57+02:00,16.486,24.4072
2020-04-13 00:38:57+02:00,16.386,24.415
2020-04-13 00:41:57+02:00,19.662,24.2578
2020-04-13 00:44:57+02:00,17.551,24.3406
2020-04-13 00:47:58+02:00,17.095,24.5578
2020-04-13 00:50:58+02:00,16.544,24.6038
2020-04-13 00:53:58+02:00,19.431,24.7441
2020-04-13 00:56:59+02:00,19.942,24.3741
2020-04-13 01:00:00+02:00,19.437,24.8159
2020-04-13 01:03:00+02:00,16.958,21.1472
2020-04-13 01:06:00+02:00,19.754,24.6231
2020-04-13 01:09:01+02:00,19.235,23.9566
2020-04-13 01:12:01+02:00,18.471,23.8578
2020-04-13 01:15:02+02:00,18.444,24.4363
2020-04-13 01:18:02+02:00,17.967,23.905
2020-04-13 01:21:02+02:00,19.092,24.8725
2020-04-13 01:24:02+02:00,17.404,24.0481
2020-04-13 01:27:02+02:00,17.265,24.7416
2020-04-13 01:30:03+02:00,19.758,23.8041
2020-04-13 01:33:03+02:00,17.071,24.0678
2020-04-13 01:36:03+02:00,17.68,24.6366
2020-04-13 01:39:03+02:00,16.586,24.5422
2020-04-13 01:42:03+02:00,18.606,24.7987
2020-04-13 01:45:04+02:00,16.922,23.88
2020-04-13 01:48:04+02:00,19.687,24.4094
2020-04-13 01:51:04+02:00,16.597,24.1934
2020-04-13 01:54:04+02:00,19.729,24.2378
2020-04-13 01:57:04+02:00,18.127,24.1691
2020-04-13 02:02:59+02:00,16.62,24.9875
2020-04-13 02:05:59+02:00,16.364,24.92
2020-04-13 02:08:59+02:00,19.341,24.5063
2020-04-13 02:12:00+02:00,19.432,23.8831
2020-04-13 02:15:00+02:00,17.635,23.8463
2020-04-13 02:18:00+02:00,16.154,24.6119
2020-04-13 02:21:00+02:00,17.263,24.2078
2020-04-13 02:24:00+02:00,18.845,24.7722
2020-04-13 02:27:01+02:00,16.451,24.8544
2020-04-13 02:30:01+02:00,16.571,24.7266
2020-04-13 02:33:01+02:00,19.324,24.2225
2020-04-13 02:36:01+02:00,19.477,23.8756
2020-04-13 02:39:01+02:00,16.221,23.9522
2020-04-13 02:42:02+02:00,19.974,24.6403
2020-04-13 02:45:02+02:00,16.486,24.8456
2020-04-13 02:48:02+02:00,17.256,24.2484
2020-04-13 02:51:02+02:00,16.885,24.4459
2020-04-13 02:54:02+02:00,18.513,24.2831
2020-04-13 02:57:08+02:00,18.594,24.6484
2020-04-13 03:00:12+02:00,16.632,23.8928
2020-04-13 03:03:12+02:00,17.495,24.9059
2020-04-13 03:06:12+02:00,17.85,24.1431
2020-04-13 03:09:12+02:00,17.134,24.2891
2020-04-13 03:12:13+02:00,17.802,24.2316
2020-04-13 03:15:13+02:00,18.633,24.1678
2020-04-13 03:18:13+02:00,19.063,24.2925
2020-04-13 03:21:13+02:00,19.885,24.8913
2020-04-13 03:24:14+02:00,16.578,24.0291
2020-04-13 03:27:14+02:00,17.281,23.8316
2020-04-13 03:30:14+02:00,17.631,24.6175
2020-04-13 03:33:14+02:00,17.841,24.7434
2020-04-13 03:36:14+02:00,18.479,23.7694
2020-04-13 03:39:15+02:00,19.577,23.7541
2020-04-13 03:42:15+02:00,19.704,24.6872
2020-04-13 03:45:15+02:00,18.569,23.9694
2020-04-13 03:48:15+02:00,17.52,24.3291
2020-04-13 03:51:15+02:00,19.228,24.6744
2020-04-13 03:54:16+02:00,17.495,24.5659
2020-04-13 03:57:16+02:00,18.026,23.9412
2020-04-13 04:00:16+02:00,18.892,24.2753
2020-04-13 04:03:16+02:00,16.322,24.1803
2020-04-13 04:06:16+02:00,18.594,24.3434
2020-04-13 04:09:17+02:00,18.777,24.6462
2020-04-13 04:12:17+02:00,17.528,24.6134
2020-04-13 04:15:17+02:00,16.925,23.8959
2020-04-13 04:18:17+02:00,16.975,23.9
2020-04-13 04:21:17+02:00,17.177,24.5134
2020-04-13 04:24:18+02:00,18.916,24.4972
2020-04-13 04:27:18+02:00,18.138,24.8556
2020-04-13 04:30:18+02:00,17.12,24.7
2020-04-13 04:33:18+02:00,17.695,24.8616
2020-04-13 04:36:19+02:00,19.222,24.3966
2020-04-13 04:39:19+02:00,19.3,24.2925
2020-04-13 04:42:19+02:00,16.441,24.4984
2020-04-13 04:45:19+02:00,17.359,24.0884
2020-04-13 04:48:19+02:00,16.978,24.0084
2020-04-13 04:51:20+02:00,18.344,24.2509
2020-04-13 04:54:20+02:00,17.764,24.9825
2020-04-13 04:57:20+02:00,19.43,24.5422
2020-04-13 05:00:20+02:00,19.973,24.3094
2020-04-13 05:03:21+02:00,16.748,24.2862
2020-04-13 05:06:22+02:00,17.34,23.8309
2020-04-13 05:09:22+02:00,16.839,24.8819
2020-04-13 05:12:22+02:00,18.701,23.7606
2020-04-13 05:15:22+02:00,18.358,24.0037
2020-04-13 05:18:22+02:00,16.062,24.6978
2020-04-13 05:21:23+02:00,19.148,24.7838
2020-04-13 05:24:23+02:00,17.227,24.8738
2020-04-13 05:27:23+02:00,19.28,24.5269
2020-04-13 05:30:23+02:00,17.664,24.6066
2020-04-13 05:33:23+02:00,18.496,24.5141
2020-04-13 05:36:24+02:00,19.861,24.7694
2020-04-13 05:39:24+02:00,18.413,24.3756
2020-04-13 05:42:24+02:00,17.214,24.7556
2020-04-13 05:45:24+02:00,18.158,24.4122
2020-04-13 05:48:24+02:00,19.391,24.4309
2020-04-13 05:51:25+02:00,16.883,24.7522
2020-04-13 05:54:25+02:00,16.988,23.9075
2020-04-13 05:57:25+02:00,19.018,24.2181
2020-04-13 06:00:25+02:00,17.618,24.2456
2020-04-13 06:03:26+02:00,17.131,23.9472
2020-04-13 06:06:26+02:00,16.875,24.0366
2020-04-13 06:09:26+02:00,16.333,24.6253
2020-04-13 06:12:26+02:00,16.679,24.4859
2020-04-13 06:15:26+02:00,17.572,23.7903
2020-04-13 06:18:27+02:00,19.16,24.6081
2020-04-13 06:21:27+02:00,19.43,24.3203
2020-04-13 06:24:27+02:00,18.264,23.8316
2020-04-13 06:27:27+02:00,17.088,23.9538
2020-04-13 06:30:27+02:00,17.315,24.9672
2020-04-13 06:33:28+02:00,16.894,24.9128
2020-04-13 06:36:29+02:00,18.031,23.9678
2020-04-13 06:39:29+02:00,19.056,24.1925
2020-04-13 06:42:29+02:00,18.707,24.2741
2020-04-13 06:45:29+02:00,19.567,24.4737
2020-04-13 06:48:30+02:00,17.575,
2020-04-13 06:51:30+02:00,19.33,
2020-04-13 06:54:30+02:00,17.619,
2020-04-13 06:57:30+02:00,16.725,
2020-04-13 07:00:30+02:00,18.113,
2020-04-13 07:03:31+02:00,17.175,
2020-04-13 07:06:31+02:00,18.74,
2020-04-13 07:09:31+02:00,19.96,
2020-04-13 07:12:31+02:00,16.912,
2020-04-13 07:15:31+02:00,19.701,
2020-04-13 07:18:32+02:00,18.546,
2020-04-13 07:21:32+02:00,17.036,
2020-04-13 07:24:32+02:00,19.389,
2020-04-13 07:27:32+02:00,17.213,
2020-04-13 07:30:33+02:00,18.286,
2020-04-13 07:33:33+02:00,17.287,
2020-04-13 07:36:33+02:00,18.111,
2020-04-13 07:39:33+02:00,16.285,
2020-04-13 07:42:33+02:00,16.727,
2020-04-13 07:45:34+02:00,18.861,
2020-04-13 07:48:34+02:00,16.983,
2020-04-13 07:51:34+02:00,19.098,
2020-04-13 07:54:34+02:00,17.531,
2020-04-13 07:57:34+02:00,17.544,
2020-04-13 08:00:35+02:00,16.497,
2020-04-13 08:03:35+02:00,17.852,
2020-04-13 08:06:35+02:00,17.618,
2020-04-13 08:09:35+02:00,19.323,
2020-04-13 08:12:35+02:00,16.371,
2020-04-13 08:15:36+02:00,18.133,
2020-04-13 08:18:36+02:00,17.368,
2020-04-13 08:21:36+02:00,16.222,
2020-04-13 08:24:36+02:00,17.72,
2020-04-13 08:27:36+02:00,17.245,
2020-04-13 08:30:37+02:00,17.062,
2020-04-13 08:33:37+02:00,18.735,
2020-04-13 08:36:37+02:00,16.775,
2020-04-13 08:39:37+02:00,17.116,
2020-04-13 08:42:38+02:00,18.745,
2020-04-13 08:45:38+02:00,16.641,
2020-04-13 08:48:38+02:00,19.847,
2020-04-13 08:51:38+02:00,18.137,
2020-04-13 08:54:38+02:00,16.095,
2020-04-13 08:57:39+02:00,16.493,
2020-04-13 09:00:39+02:00,16.501,
2020-04-13 09:03:39+02:00,19.358,
2020-04-13 09:06:40+02:00,17.644,
2020-04-13 09:09:40+02:00,17.102,
2020-04-13 09:12:41+02:00,16.992,
2020-04-13 09:15:41+02:00,19.084,
2020-04-13 09:18:41+02:00,18.957,
2020-04-13 09:21:41+02:00,18.4,
2020-04-13 09:24:41+02:00,16.114,
2020-04-13 09:27:42+02:00,16.56,
2020-04-13 09:30:42+02:00,16.831,
2020-04-13 09:33:42+02:00,19.304,
2020-04-13 09:36:42+02:00,18.724,
2020-04-13 09:39:42+02:00,19.493,
2020-04-13 09:42:43+02:00,19.6,
2020-04-13 09:45:43+02:00,19.553,
2020-04-13 09:48:43+02:00,19.473,
2020-04-13 09:51:43+02:00,19.316,
2020-04-13 09:54:44+02:00,18.423,
2020-04-13 09:57:44+02:00,18.123,
2020-04-13 10:00:44+02:00,17.887,
2020-04-13 10:03:44+02:00,16.159,
2020-04-13 10:06:44+02:00,19.943,
2020-04-13 10:16:29+02:00,18.309,
2020-04-13 10:37:22+02:00,17.264,
2020-04-13 10:40:23+02:00,16.578,
2020-04-13 10:43:23+02:00,18.103,
2020-04-13 10:46:23+02:00,18.128,
2020-04-13 10:49:23+02:00,17.625,
2020-04-13 10:52:24+02:00,17.89,
2020-04-13 10:55:24+02:00,18.585,
2020-04-13 10:58:24+02:00,18.732,
2020-04-13 11:01:24+02:00,19.181,
2020-04-13 12:23:49+02:00,17.997,
2020-04-13 12:26:50+02:00,19.411,
2020-04-13 12:51:39+02:00,7.671,
2020-04-13 16:36:15+02:00,18.794,
2020-04-13 16:40:33+02:00,16.661,
2020-04-13 16:43:33+02:00,16.345,
2020-04-13 16:46:33+02:00,18.196,
2020-04-13 16:49:33+02:00,16.496,
2020-04-13 16:52:33+02:00,19.592,
2020-04-13 16:55:34+02:00,16.954,
2020-04-13 16:58:35+02:00,19.173,
2020-04-13 17:01:35+02:00,16.173,
2020-04-13 17:04:35+02:00,17.017,
2020-04-13 17:07:35+02:00,18.837,
2020-04-13 17:10:36+02:00,18.535,
2020-04-13 17:13:36+02:00,19.356,
2020-04-13 17:16:37+02:00,16.416,
2020-04-13 17:19:37+02:00,18.11,
2020-04-13 17:22:37+02:00,17.419,
2020-04-13 17:25:38+02:00,17.561,
2020-04-13 17:28:40+02:00,17.341,
2020-04-13 17:31:40+02:00,19.96,
2020-04-13 17:34:41+02:00,19.744,
2020-04-13 17:37:41+02:00,18.42,
2020-04-13 17:40:42+02:00,16.426,
2020-04-13 17:43:43+02:00,16.308,
2020-04-13 17:46:43+02:00,18.758,
2020-04-13 17:49:43+02:00,17.465,
2020-04-13 17:52:43+02:00,19.271,
2020-04-13 17:55:44+02:00,19.534,
2020-04-13 17:58:44+02:00,19.125,
2020-04-13 18:01:44+02:00,17.512,
2020-04-13 18:04:44+02:00,16.402,
2020-04-13 18:07:44+02:00,16.647,
2020-04-13 18:10:45+02:00,18.849,
2020-04-13 18:13:45+02:00,19.506,
2020-04-13 18:16:46+02:00,17.595,
2020-04-13 18:19:46+02:00,18.227,
2020-04-13 18:22:46+02:00,17.706,
2020-04-13 18:25:47+02:00,18.875,
2020-04-13 18:28:47+02:00,16.457,
2020-04-13 18:31:48+02:00,19.699,
2020-04-13 18:34:48+02:00,17.258,
2020-04-13 18:37:48+02:00,17.725,
2020-04-13 18:40:49+02:00,17.541,
2020-04-13 18:43:49+02:00,17.337,
2020-04-13 18:46:50+02:00,17.736,
2020-04-13 18:49:50+02:00,19.652,
2020-04-13 18:52:50+02:00,16.893,
2020-04-13 18:55:50+02:00,16.261,
2020-04-13 18:58:52+02:00,18.776,
2020-04-13 19:01:52+02:00,19.179,
2020-04-13 19:04:53+02:00,16.062,
2020-04-13 19:07:53+02:00,16.013,
2020-04-13 19:10:53+02:00,18.999,
2020-04-13 19:13:54+02:00,16.702,
2020-04-13 19:16:54+02:00,17.853,
2020-04-13 19:19:54+02:00,18.958,
2020-04-13 19:22:54+02:00,18.611,
2020-04-13 19:25:55+02:00,16.612,
2020-04-13 19:28:56+02:00,17.681,
2020-04-13 19:31:56+02:00,17.377,
2020-04-13 19:34:56+02:00,17.899,
2020-04-13 19:37:56+02:00,18.868,
2020-04-13 19:40:56+02:00,18.763,
2020-04-13 19:43:57+02:00,16.467,
2020-04-13 19:46:57+02:00,16.48,
2020-04-13 19:49:57+02:00,18.443,
2020-04-13 19:52:57+02:00,18.391,
2020-04-13 19:55:57+02:00,19.538,
2020-04-13 19:58:58+02:00,19.04,
2020-04-13 20:01:58+02:00,19.557,
2020-04-13 20:04:59+02:00,18.069,
2020-04-13 20:07:59+02:00,17.736,
2020-04-13 20:10:59+02:00,18.395,
2020-04-13 20:14:00+02:00,17.083,
2020-04-13 20:17:00+02:00,16.827,
2020-04-13 20:20:01+02:00,17.603,
2020-04-13 20:23:01+02:00,19.944,
2020-04-13 20:26:01+02:00,18.535,
2020-04-13 20:29:02+02:00,17.79,
2020-04-13 20:32:02+02:00,17.716,
2020-04-13 20:35:04+02:00,16.259,
2020-04-13 20:38:04+02:00,19.622,
2020-04-13 20:41:05+02:00,16.034,
2020-04-13 20:44:05+02:00,16.812,
2020-04-13 20:47:05+02:00,19.033,
2020-04-13 20:50:05+02:00,19.308,
2020-04-13 20:53:06+02:00,19.596,
2020-04-13 20:56:06+02:00,18.486,
2020-04-13 20:59:07+02:00,18.741,
2020-04-13 21:02:07+02:00,18.445,
2020-04-13 21:05:07+02:00,19.262,
2020-04-13 21:08:07+02:00,18.002,
2020-04-13 21:11:08+02:00,19.218,
2020-04-13 21:14:09+02:00,18.119,
2020-04-13 21:17:09+02:00,18.179,
2020-04-13 21:20:10+02:00,19.207,
2020-04-13 21:23:10+02:00,16.504,
2020-04-13 21:26:10+02:00,17.498,
2020-04-13 21:29:11+02:00,17.586,
2020-04-13 21:32:12+02:00,16.631,
2020-04-13 21:35:12+02:00,16.917,
2020-04-13 21:38:12+02:00,18.801,
2020-04-13 21:41:12+02:00,18.355,
2020-04-13 21:44:13+02:00,16.129,
2020-04-13 21:47:13+02:00,18.746,
2020-04-13 21:50:13+02:00,17.825,
2020-04-13 21:53:13+02:00,16.261,
2020-04-13 21:56:13+02:00,16.652,
2020-04-13 21:59:14+02:00,19.895,
2020-04-13 22:02:15+02:00,19.721,
2020-04-13 22:05:15+02:00,16.697,
2020-04-13 22:08:15+02:00,17.416,
2020-04-13 22:11:15+02:00,17.677,
2020-04-13 22:14:16+02:00,18.316,
